avg_box: 0.000203647624928 , has_month: False , has_week: False , has_year: False , heigth: 0.0353488372093 , label: 0 , mid_box: 0.000167582982977 , num_alpha: 2 , num_box: 12 , num_int: 12 , num_special: 7 , var_box: 7.62665424247e-09 , width: 0.207332490518 
avg_box: 0.000157116396672 , has_month: False , has_week: True , has_year: False , heigth: 0.0576744186047 , label: 0 , mid_box: 0.000137594449181 , num_alpha: 18 , num_box: 25 , num_int: 3 , num_special: 14 , var_box: 8.19226699955e-09 , width: 0.318584070796 
avg_box: 8.66895430739e-05 , has_month: False , has_week: False , has_year: False , heigth: 0.0613953488372 , label: 0 , mid_box: 7.99694234557e-05 , num_alpha: 39 , num_box: 42 , num_int: 1 , num_special: 13 , var_box: 1.57765546003e-09 , width: 0.251580278129 
avg_box: 0.000268636781735 , has_month: False , has_week: False , has_year: False , heigth: 0.0483720930233 , label: 0 , mid_box: 0.000254020521565 , num_alpha: 12 , num_box: 14 , num_int: 3 , num_special: 9 , var_box: 2.6971306538e-08 , width: 0.256637168142 
avg_box: 0.000232698750733 , has_month: False , has_week: True , has_year: False , heigth: 0.0483720930233 , label: 2 , mid_box: 0.000232852144768 , num_alpha: 10 , num_box: 23 , num_int: 4 , num_special: 7 , var_box: 1.8370339881e-08 , width: 0.318584070796 
avg_box: 0.000326176974267 , has_month: False , has_week: False , has_year: False , heigth: 0.169302325581 , label: 1 , mid_box: 0.000279892982095 , num_alpha: 64 , num_box: 101 , num_int: 1 , num_special: 37 , var_box: 1.08758902181e-07 , width: 0.878634639697 
avg_box: 0.000249904448299 , has_month: False , has_week: False , has_year: False , heigth: 0.0706976744186 , label: 0 , mid_box: 0.000290477170494 , num_alpha: 18 , num_box: 26 , num_int: 1 , num_special: 3 , var_box: 1.92055661059e-08 , width: 0.185840707965 
avg_box: 0.000282637030939 , has_month: False , has_week: False , has_year: False , heigth: 0.0706976744186 , label: 0 , mid_box: 0.000290477170494 , num_alpha: 17 , num_box: 21 , num_int: 0 , num_special: 5 , var_box: 3.03919575921e-08 , width: 0.17193426043 
avg_box: 0.000309188431389 , has_month: False , has_week: True , has_year: False , heigth: 0.303255813953 , label: 0 , mid_box: 0.000116426072384 , num_alpha: 319 , num_box: 291 , num_int: 29 , num_special: 116 , var_box: 5.83368650203e-06 , width: 0.839443742099 
avg_box: 0.000159114419866 , has_month: False , has_week: False , has_year: False , heigth: 0.117209302326 , label: 0 , mid_box: 0.000116426072384 , num_alpha: 107 , num_box: 97 , num_int: 13 , num_special: 85 , var_box: 1.79905965758e-08 , width: 0.599241466498 
avg_box: 0.000133134327238 , has_month: False , has_week: True , has_year: True , heigth: 0.273488372093 , label: 0 , mid_box: 9.40816746538e-05 , num_alpha: 283 , num_box: 376 , num_int: 36 , num_special: 174 , var_box: 8.29621878797e-08 , width: 0.825537294564 
avg_box: 0.0 , has_month: False , has_week: False , has_year: False , heigth: 0.0772093023256 , label: 0 , mid_box: 0.0 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.118836915297 
avg_box: 0.000331926361119 , has_month: False , has_week: False , has_year: False , heigth: 0.244651162791 , label: 1 , mid_box: 0.000272836856496 , num_alpha: 0 , num_box: 106 , num_int: 0 , num_special: 0 , var_box: 1.20628317225e-07 , width: 1.0391908976 
avg_box: 8.36934897441e-05 , has_month: False , has_week: False , has_year: False , heigth: 0.0967441860465 , label: 0 , mid_box: 6.52691617911e-05 , num_alpha: 0 , num_box: 6 , num_int: 0 , num_special: 0 , var_box: 1.49478135774e-09 , width: 0.159292035398 
