avg_box: 0.000173326355318 , has_month: False , has_week: False , has_year: False , heigth: 0.0414364640884 , label: 0 , mid_box: 0.000160512344613 , num_alpha: 6 , num_box: 8 , num_int: 0 , num_special: 14 , var_box: 1.14884627891e-08 , width: 0.166015625 
avg_box: 0.000295237980379 , has_month: True , has_week: False , has_year: False , heigth: 0.0966850828729 , label: 2 , mid_box: 0.00030348972721 , num_alpha: 12 , num_box: 17 , num_int: 2 , num_special: 4 , var_box: 1.30179459375e-08 , width: 0.1708984375 
avg_box: 0.000172073858031 , has_month: False , has_week: False , has_year: False , heigth: 0.0386740331492 , label: 0 , mid_box: 0.000106558615331 , num_alpha: 16 , num_box: 14 , num_int: 0 , num_special: 2 , var_box: 2.26140153496e-08 , width: 0.193359375 
avg_box: 7.82329074586e-05 , has_month: False , has_week: False , has_year: False , heigth: 0.0317679558011 , label: 0 , mid_box: 7.55352209945e-05 , num_alpha: 9 , num_box: 10 , num_int: 0 , num_special: 0 , var_box: 4.9487083358e-11 , width: 0.0595703125 
avg_box: 0.000674871230433 , has_month: False , has_week: False , has_year: False , heigth: 0.103591160221 , label: 0 , mid_box: 0.000793119820442 , num_alpha: 0 , num_box: 3 , num_int: 0 , num_special: 0 , var_box: 1.94802426605e-07 , width: 0.130859375 
avg_box: 8.90236533149e-05 , has_month: False , has_week: False , has_year: False , heigth: 0.067679558011 , label: 0 , mid_box: 6.0697945442e-05 , num_alpha: 36 , num_box: 24 , num_int: 0 , num_special: 7 , var_box: 3.36312035247e-09 , width: 0.0869140625 
avg_box: 0.000185944170643 , has_month: False , has_week: False , has_year: False , heigth: 0.139502762431 , label: 0 , mid_box: 8.09305939227e-05 , num_alpha: 19 , num_box: 55 , num_int: 2 , num_special: 14 , var_box: 2.80543743088e-08 , width: 0.2744140625 
avg_box: 0.000234249107965 , has_month: False , has_week: False , has_year: False , heigth: 0.0580110497238 , label: 0 , mid_box: 0.000283257078729 , num_alpha: 0 , num_box: 3 , num_int: 0 , num_special: 0 , var_box: 1.6010931275e-08 , width: 0.06640625 
avg_box: 0.000124921488022 , has_month: False , has_week: False , has_year: False , heigth: 0.220994475138 , label: 0 , mid_box: 6.47444751381e-05 , num_alpha: 228 , num_box: 145 , num_int: 7 , num_special: 87 , var_box: 1.33854434418e-07 , width: 0.2607421875 
avg_box: 0.00021806298918 , has_month: False , has_week: False , has_year: False , heigth: 0.0966850828729 , label: 0 , mid_box: 0.000157814658149 , num_alpha: 0 , num_box: 3 , num_int: 0 , num_special: 0 , var_box: 2.98382045662e-08 , width: 0.0732421875 
avg_box: 0.000503741068583 , has_month: False , has_week: False , has_year: False , heigth: 0.067679558011 , label: 0 , mid_box: 0.000642049378453 , num_alpha: 9 , num_box: 13 , num_int: 0 , num_special: 3 , var_box: 4.39160400686e-08 , width: 0.1845703125 
