avg_box: 0.000232099802915 , has_month: False , has_week: False , has_year: False , heigth: 0.0407725321888 , label: 0 , mid_box: 0.000182078293666 , num_alpha: 16 , num_box: 13 , num_int: 0 , num_special: 4 , var_box: 6.74229712888e-09 , width: 0.156060606061 
avg_box: 0.000682793601249 , has_month: False , has_week: False , has_year: False , heigth: 0.0407725321888 , label: 0 , mid_box: 0.000552737677201 , num_alpha: 0 , num_box: 3 , num_int: 0 , num_special: 0 , var_box: 1.46592709292e-07 , width: 0.190909090909 
avg_box: 0.000460072831317 , has_month: False , has_week: False , has_year: False , heigth: 0.0343347639485 , label: 0 , mid_box: 0.00046820132657 , num_alpha: 1 , num_box: 4 , num_int: 0 , num_special: 14 , var_box: 2.00728057765e-08 , width: 0.127272727273 
avg_box: 0.000382736005054 , has_month: False , has_week: False , has_year: False , heigth: 0.0343347639485 , label: 0 , mid_box: 0.000386916374041 , num_alpha: 0 , num_box: 7 , num_int: 0 , num_special: 0 , var_box: 3.78152232837e-08 , width: 0.227272727273 
avg_box: 0.000387241513851 , has_month: False , has_week: False , has_year: False , heigth: 0.0343347639485 , label: 0 , mid_box: 0.00022109507088 , num_alpha: 1 , num_box: 10 , num_int: 0 , num_special: 27 , var_box: 8.27553549288e-08 , width: 0.318181818182 
avg_box: 0.000171104825075 , has_month: False , has_week: False , has_year: False , heigth: 0.0343347639485 , label: 0 , mid_box: 0.000159318506958 , num_alpha: 3 , num_box: 8 , num_int: 0 , num_special: 28 , var_box: 3.18716908704e-09 , width: 0.234848484848 
avg_box: 0.000697750032514 , has_month: False , has_week: False , has_year: False , heigth: 0.0300429184549 , label: 0 , mid_box: 0.000705553387957 , num_alpha: 0 , num_box: 5 , num_int: 0 , num_special: 0 , var_box: 9.02204829336e-08 , width: 0.245454545455 
avg_box: 0.000180304803793 , has_month: False , has_week: False , has_year: False , heigth: 0.0343347639485 , label: 0 , mid_box: 0.000182078293666 , num_alpha: 0 , num_box: 11 , num_int: 0 , num_special: 0 , var_box: 3.36630865921e-09 , width: 0.292424242424 
avg_box: 0.000574413664542 , has_month: False , has_week: False , has_year: False , heigth: 0.0343347639485 , label: 0 , mid_box: 0.000554363376252 , num_alpha: 0 , num_box: 6 , num_int: 0 , num_special: 0 , var_box: 4.16226975461e-08 , width: 0.306060606061 
avg_box: 0.000474704122773 , has_month: False , has_week: False , has_year: False , heigth: 0.0343347639485 , label: 0 , mid_box: 0.000382039276889 , num_alpha: 0 , num_box: 6 , num_int: 0 , num_special: 0 , var_box: 1.53030807366e-07 , width: 0.206060606061 
avg_box: 0.000283800605689 , has_month: False , has_week: False , has_year: False , heigth: 0.0364806866953 , label: 0 , mid_box: 0.000214592274678 , num_alpha: 0 , num_box: 7 , num_int: 0 , num_special: 0 , var_box: 2.19427365942e-08 , width: 0.210606060606 
avg_box: 0.00038464039537 , has_month: False , has_week: False , has_year: False , heigth: 0.049356223176 , label: 1 , mid_box: 0.000315385615815 , num_alpha: 12 , num_box: 10 , num_int: 0 , num_special: 5 , var_box: 5.96492429448e-08 , width: 0.19696969697 
avg_box: 0.000162912157491 , has_month: False , has_week: False , has_year: False , heigth: 0.0472103004292 , label: 0 , mid_box: 0.000146312914553 , num_alpha: 20 , num_box: 19 , num_int: 0 , num_special: 7 , var_box: 2.50034200633e-09 , width: 0.243939393939 
avg_box: 0.000338145402523 , has_month: False , has_week: False , has_year: False , heigth: 0.0300429184549 , label: 0 , mid_box: 0.000338145402523 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.118181818182 
avg_box: 0.00039748341787 , has_month: False , has_week: False , has_year: False , heigth: 0.0364806866953 , label: 0 , mid_box: 0.000282871634803 , num_alpha: 6 , num_box: 8 , num_int: 1 , num_special: 20 , var_box: 8.15115809819e-08 , width: 0.259090909091 
avg_box: 0.000228991323412 , has_month: True , has_week: False , has_year: False , heigth: 0.0407725321888 , label: 0 , mid_box: 0.000182078293666 , num_alpha: 6 , num_box: 7 , num_int: 0 , num_special: 2 , var_box: 8.293735671e-09 , width: 0.107575757576 
avg_box: 0.000260315060476 , has_month: False , has_week: False , has_year: False , heigth: 0.0557939914163 , label: 1 , mid_box: 0.00022109507088 , num_alpha: 13 , num_box: 16 , num_int: 0 , num_special: 0 , var_box: 1.42392291883e-08 , width: 0.171212121212 
avg_box: 0.00013655872025 , has_month: False , has_week: False , has_year: False , heigth: 0.0343347639485 , label: 0 , mid_box: 0.00013655872025 , num_alpha: 4 , num_box: 1 , num_int: 0 , num_special: 1 , var_box: 0.0 , width: 0.0742424242424 
