avg_box: 0.000329726557162 , has_month: False , has_week: False , has_year: False , heigth: 0.048853439681 , label: 0 , mid_box: 0.000222258681059 , num_alpha: 10 , num_box: 36 , num_int: 1 , num_special: 33 , var_box: 1.67194533836e-07 , width: 0.617440225035 
avg_box: 0.000151444400974 , has_month: False , has_week: False , has_year: False , heigth: 0.0319042871386 , label: 0 , mid_box: 0.000151444400974 , num_alpha: 8 , num_box: 7 , num_int: 0 , num_special: 3 , var_box: 1.13261267094e-09 , width: 0.10970464135 
avg_box: 0.000140226297198 , has_month: False , has_week: False , has_year: False , heigth: 0.0358923230309 , label: 0 , mid_box: 0.000100962933983 , num_alpha: 4 , num_box: 7 , num_int: 0 , num_special: 3 , var_box: 6.31027059522e-09 , width: 0.10970464135 
avg_box: 0.000321866094169 , has_month: False , has_week: False , has_year: False , heigth: 0.0777666999003 , label: 0 , mid_box: 0.000246798283069 , num_alpha: 89 , num_box: 45 , num_int: 3 , num_special: 26 , var_box: 6.37710398149e-08 , width: 0.354430379747 
avg_box: 0.000210115083722 , has_month: False , has_week: False , has_year: False , heigth: 0.061814556331 , label: 0 , mid_box: 0.00014863987503 , num_alpha: 73 , num_box: 50 , num_int: 1 , num_special: 14 , var_box: 4.09615161353e-08 , width: 0.354430379747 
avg_box: 0.00027379184528 , has_month: False , has_week: False , has_year: False , heigth: 0.0319042871386 , label: 0 , mid_box: 0.000306394459379 , num_alpha: 6 , num_box: 4 , num_int: 0 , num_special: 8 , var_box: 5.61525667836e-09 , width: 0.10970464135 
avg_box: 0.00036440140432 , has_month: False , has_week: False , has_year: False , heigth: 0.0518444666002 , label: 0 , mid_box: 0.000236982442265 , num_alpha: 29 , num_box: 15 , num_int: 0 , num_special: 10 , var_box: 9.00518486423e-08 , width: 0.239099859353 
avg_box: 0.000104702301908 , has_month: False , has_week: False , has_year: False , heigth: 0.0518444666002 , label: 0 , mid_box: 9.81584080389e-05 , num_alpha: 16 , num_box: 30 , num_int: 1 , num_special: 17 , var_box: 8.28135622669e-10 , width: 0.206751054852 
avg_box: 0.000151845047538 , has_month: False , has_week: False , has_year: False , heigth: 0.0358923230309 , label: 0 , mid_box: 0.000126203667479 , num_alpha: 10 , num_box: 7 , num_int: 0 , num_special: 5 , var_box: 8.64387646399e-09 , width: 0.137834036568 
avg_box: 8.73939775775e-05 , has_month: False , has_week: False , has_year: False , heigth: 0.048853439681 , label: 0 , mid_box: 8.8342567235e-05 , num_alpha: 27 , num_box: 34 , num_int: 2 , num_special: 20 , var_box: 6.19249568514e-10 , width: 0.198312236287 
avg_box: 0.00024185346101 , has_month: False , has_week: False , has_year: False , heigth: 0.048853439681 , label: 0 , mid_box: 0.000138824034226 , num_alpha: 31 , num_box: 19 , num_int: 0 , num_special: 12 , var_box: 6.02156607286e-08 , width: 0.225035161744 
