avg_box: 0.000427842397626 , has_month: False , has_week: False , has_year: False , heigth: 0.260583254939 , label: 0 , mid_box: 0.000123221112468 , num_alpha: 63 , num_box: 288 , num_int: 8 , num_special: 124 , var_box: 1.77243583989e-06 , width: 1.00265957447 
avg_box: 0.000321202919229 , has_month: False , has_week: False , has_year: False , heigth: 0.0968955785513 , label: 0 , mid_box: 0.000212040391505 , num_alpha: 22 , num_box: 42 , num_int: 3 , num_special: 22 , var_box: 1.7624990285e-07 , width: 0.267287234043 
avg_box: 0.000190725689114 , has_month: False , has_week: False , has_year: False , heigth: 0.0583254938852 , label: 0 , mid_box: 0.000180140509597 , num_alpha: 15 , num_box: 13 , num_int: 0 , num_special: 8 , var_box: 2.26987653469e-08 , width: 0.114361702128 
avg_box: 0.000120343868217 , has_month: False , has_week: False , has_year: False , heigth: 0.0583254938852 , label: 0 , mid_box: 9.00702547987e-05 , num_alpha: 21 , num_box: 25 , num_int: 1 , num_special: 18 , var_box: 7.37825558979e-09 , width: 0.136968085106 
avg_box: 0.000312609907156 , has_month: False , has_week: False , has_year: False , heigth: 0.100658513641 , label: 0 , mid_box: 0.000222673685475 , num_alpha: 21 , num_box: 28 , num_int: 1 , num_special: 5 , var_box: 9.86439293458e-08 , width: 0.261968085106 
avg_box: 0.000202970817237 , has_month: False , has_week: False , has_year: False , heigth: 0.0479774223895 , label: 0 , mid_box: 0.000183893436881 , num_alpha: 5 , num_box: 4 , num_int: 0 , num_special: 2 , var_box: 3.75928015865e-09 , width: 0.110372340426 
avg_box: 0.00183394336242 , has_month: False , has_week: False , has_year: False , heigth: 0.326434619003 , label: 0 , mid_box: 0.00044659834671 , num_alpha: 41 , num_box: 97 , num_int: 8 , num_special: 36 , var_box: 8.71900166963e-06 , width: 0.941489361702 
avg_box: 0.000523533356018 , has_month: False , has_week: False , has_year: False , heigth: 0.0874882408278 , label: 0 , mid_box: 0.000523533356018 , num_alpha: 0 , num_box: 2 , num_int: 0 , num_special: 0 , var_box: 7.9225105464e-10 , width: 0.198138297872 
avg_box: 0.000508891052668 , has_month: True , has_week: True , has_year: False , heigth: 0.460018814675 , label: 0 , mid_box: 0.000105081963932 , num_alpha: 198 , num_box: 425 , num_int: 8 , num_special: 90 , var_box: 1.42689520501e-05 , width: 1.03856382979 
avg_box: 0.000264228375361 , has_month: False , has_week: False , has_year: False , heigth: 0.165569143932 , label: 0 , mid_box: 0.000112587818498 , num_alpha: 28 , num_box: 101 , num_int: 0 , num_special: 33 , var_box: 2.38918935878e-07 , width: 0.428191489362 
avg_box: 0.00032203359361 , has_month: False , has_week: False , has_year: False , heigth: 0.107243650047 , label: 0 , mid_box: 0.000150742579212 , num_alpha: 45 , num_box: 54 , num_int: 1 , num_special: 59 , var_box: 2.17528656912e-07 , width: 0.401595744681 
avg_box: 0.002295409467 , has_month: False , has_week: False , has_year: False , heigth: 0.352775164628 , label: 0 , mid_box: 0.000661766177619 , num_alpha: 16 , num_box: 105 , num_int: 6 , num_special: 13 , var_box: 1.08664383638e-05 , width: 1.03856382979 
