avg_box: 0.000412408990187 , has_month: False , has_week: False , has_year: False , heigth: 0.0455555555556 , label: 0 , mid_box: 0.000587654320988 , num_alpha: 3 , num_box: 13 , num_int: 4 , num_special: 6 , var_box: 1.06050381786e-07 , width: 0.300740740741 
avg_box: 0.0 , has_month: False , has_week: False , has_year: False , heigth: 0.0811111111111 , label: 0 , mid_box: 0.0 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.157037037037 
avg_box: 0.000324074074074 , has_month: True , has_week: True , has_year: False , heigth: 0.0455555555556 , label: 2 , mid_box: 0.000325925925926 , num_alpha: 17 , num_box: 24 , num_int: 2 , num_special: 3 , var_box: 1.40832895844e-08 , width: 0.518518518519 
avg_box: 0.000223765432099 , has_month: False , has_week: False , has_year: False , heigth: 0.0522222222222 , label: 0 , mid_box: 0.000205761316872 , num_alpha: 16 , num_box: 32 , num_int: 2 , num_special: 6 , var_box: 1.31407708005e-08 , width: 0.518518518519 
avg_box: 0.00295994513032 , has_month: False , has_week: False , has_year: False , heigth: 0.107777777778 , label: 0 , mid_box: 0.00317530864198 , num_alpha: 4 , num_box: 6 , num_int: 0 , num_special: 0 , var_box: 2.62793040055e-06 , width: 0.287407407407 
avg_box: 0.000241848686293 , has_month: False , has_week: False , has_year: False , heigth: 0.0455555555556 , label: 0 , mid_box: 0.000197530864198 , num_alpha: 6 , num_box: 13 , num_int: 3 , num_special: 3 , var_box: 1.13638968579e-08 , width: 0.222222222222 
avg_box: 0.00030977856163 , has_month: False , has_week: False , has_year: False , heigth: 0.0488888888889 , label: 0 , mid_box: 0.000322633744856 , num_alpha: 20 , num_box: 21 , num_int: 0 , num_special: 3 , var_box: 1.54599272237e-08 , width: 0.422222222222 
avg_box: 0.000425130315501 , has_month: False , has_week: False , has_year: False , heigth: 0.0455555555556 , label: 0 , mid_box: 0.000421399176955 , num_alpha: 14 , num_box: 15 , num_int: 0 , num_special: 2 , var_box: 2.19122754925e-08 , width: 0.343703703704 
avg_box: 0.000482751478484 , has_month: False , has_week: False , has_year: False , heigth: 0.375555555556 , label: 1 , mid_box: 0.000276543209877 , num_alpha: 92 , num_box: 151 , num_int: 5 , num_special: 62 , var_box: 6.70478920785e-07 , width: 1.00148148148 
avg_box: 0.000218930041152 , has_month: False , has_week: False , has_year: False , heigth: 0.0555555555556 , label: 0 , mid_box: 0.000130041152263 , num_alpha: 0 , num_box: 6 , num_int: 0 , num_special: 0 , var_box: 2.90831907963e-08 , width: 0.117037037037 
avg_box: 0.000195735129068 , has_month: False , has_week: False , has_year: False , heigth: 0.0522222222222 , label: 0 , mid_box: 0.000115226337449 , num_alpha: 0 , num_box: 11 , num_int: 0 , num_special: 0 , var_box: 4.14440171484e-08 , width: 0.121481481481 
avg_box: 0.00239259259259 , has_month: False , has_week: False , has_year: False , heigth: 0.0711111111111 , label: 1 , mid_box: 0.003 , num_alpha: 9 , num_box: 12 , num_int: 0 , num_special: 1 , var_box: 1.5945222894e-06 , width: 0.653333333333 
avg_box: 0.0 , has_month: False , has_week: False , has_year: False , heigth: 0.0588888888889 , label: 0 , mid_box: 0.0 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.125925925926 
avg_box: 0.000317695473251 , has_month: False , has_week: False , has_year: False , heigth: 0.0488888888889 , label: 1 , mid_box: 0.000342386831276 , num_alpha: 37 , num_box: 43 , num_int: 1 , num_special: 6 , var_box: 2.2021474479e-08 , width: 0.739259259259 
avg_box: 0.000454742080582 , has_month: False , has_week: False , has_year: True , heigth: 0.0522222222222 , label: 1 , mid_box: 0.00037037037037 , num_alpha: 11 , num_box: 43 , num_int: 8 , num_special: 31 , var_box: 1.1885842927e-07 , width: 0.797037037037 
avg_box: 0.000750617283951 , has_month: False , has_week: False , has_year: False , heigth: 0.0522222222222 , label: 0 , mid_box: 0.000533333333333 , num_alpha: 5 , num_box: 3 , num_int: 0 , num_special: 1 , var_box: 9.44246303917e-08 , width: 0.157037037037 
