avg_box: 0.00129236250093 , has_month: False , has_week: False , has_year: False , heigth: 0.0700636942675 , label: 0 , mid_box: 0.0010525747598 , num_alpha: 0 , num_box: 13 , num_int: 0 , num_special: 0 , var_box: 7.33878719823e-07 , width: 0.372881355932 
avg_box: 0.00121450933823 , has_month: False , has_week: False , has_year: False , heigth: 0.0509554140127 , label: 0 , mid_box: 0.00121450933823 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.135593220339 
avg_box: 0.00115378387132 , has_month: False , has_week: False , has_year: False , heigth: 0.0509554140127 , label: 0 , mid_box: 0.0010930584044 , num_alpha: 0 , num_box: 4 , num_int: 0 , num_special: 0 , var_box: 3.40077037248e-08 , width: 0.186440677966 
avg_box: 0.00145741120587 , has_month: False , has_week: False , has_year: False , heigth: 0.0700636942675 , label: 0 , mid_box: 0.00111330022671 , num_alpha: 0 , num_box: 10 , num_int: 0 , num_special: 0 , var_box: 9.9049371941e-07 , width: 0.364406779661 
avg_box: 0.0 , has_month: False , has_week: False , has_year: False , heigth: 0.0382165605096 , label: 0 , mid_box: 0.0 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.165254237288 
avg_box: 0.00137644391666 , has_month: False , has_week: False , has_year: False , heigth: 0.0636942675159 , label: 0 , mid_box: 0.00145741120587 , num_alpha: 0 , num_box: 4 , num_int: 0 , num_special: 0 , var_box: 1.65349370721e-07 , width: 0.220338983051 
avg_box: 0.00199044585987 , has_month: False , has_week: False , has_year: False , heigth: 0.031847133758 , label: 0 , mid_box: 0.00199044585987 , num_alpha: 0 , num_box: 2 , num_int: 0 , num_special: 0 , var_box: 1.02432842545e-08 , width: 0.415254237288 
avg_box: 0.00353961999352 , has_month: False , has_week: False , has_year: False , heigth: 0.0732484076433 , label: 1 , mid_box: 0.00384594623772 , num_alpha: 9 , num_box: 10 , num_int: 0 , num_special: 1 , var_box: 7.92622604067e-07 , width: 0.580508474576 
avg_box: 0.0 , has_month: False , has_week: False , has_year: False , heigth: 0.0445859872611 , label: 0 , mid_box: 0.0 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.220338983051 
avg_box: 0.000607254669114 , has_month: False , has_week: False , has_year: False , heigth: 0.0541401273885 , label: 0 , mid_box: 0.000607254669114 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.101694915254 
avg_box: 0.0015493428155 , has_month: False , has_week: False , has_year: False , heigth: 0.0923566878981 , label: 2 , mid_box: 0.00113354204901 , num_alpha: 2 , num_box: 16 , num_int: 4 , num_special: 5 , var_box: 6.8512135602e-07 , width: 0.46186440678 
avg_box: 0.0010930584044 , has_month: False , has_week: False , has_year: False , heigth: 0.0509554140127 , label: 0 , mid_box: 0.0010930584044 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.190677966102 
avg_box: 0.00190704955198 , has_month: False , has_week: False , has_year: False , heigth: 0.557324840764 , label: 0 , mid_box: 0.00103908021159 , num_alpha: 0 , num_box: 25 , num_int: 0 , num_special: 0 , var_box: 6.96191827134e-06 , width: 0.758474576271 
avg_box: 0.00129547662744 , has_month: False , has_week: False , has_year: False , heigth: 0.124203821656 , label: 0 , mid_box: 0.000755694699341 , num_alpha: 0 , num_box: 11 , num_int: 0 , num_special: 0 , var_box: 1.71328965505e-06 , width: 0.432203389831 
avg_box: 0.0012934005431 , has_month: False , has_week: False , has_year: False , heigth: 0.0764331210191 , label: 0 , mid_box: 0.000971607470582 , num_alpha: 0 , num_box: 13 , num_int: 0 , num_special: 0 , var_box: 7.2770661913e-07 , width: 0.419491525424 
avg_box: 0.00159123214221 , has_month: False , has_week: False , has_year: False , heigth: 0.0796178343949 , label: 0 , mid_box: 0.00143042210947 , num_alpha: 0 , num_box: 12 , num_int: 0 , num_special: 0 , var_box: 9.99454949149e-07 , width: 0.432203389831 
avg_box: 0.0 , has_month: False , has_week: False , has_year: False , heigth: 0.0477707006369 , label: 0 , mid_box: 0.0 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.139830508475 
avg_box: 0.00145741120587 , has_month: False , has_week: False , has_year: False , heigth: 0.0477707006369 , label: 0 , mid_box: 0.00145741120587 , num_alpha: 0 , num_box: 2 , num_int: 0 , num_special: 0 , var_box: 3.6875823316e-07 , width: 0.262711864407 
avg_box: 0.0 , has_month: False , has_week: False , has_year: False , heigth: 0.0796178343949 , label: 0 , mid_box: 0.0 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.127118644068 
avg_box: 0.0043898803345 , has_month: False , has_week: False , has_year: False , heigth: 0.213375796178 , label: 1 , mid_box: 0.00358954982187 , num_alpha: 10 , num_box: 13 , num_int: 0 , num_special: 4 , var_box: 1.00380791469e-05 , width: 0.627118644068 
avg_box: 0.00164717828997 , has_month: False , has_week: False , has_year: False , heigth: 0.0955414012739 , label: 2 , mid_box: 0.00122800388643 , num_alpha: 1 , num_box: 16 , num_int: 5 , num_special: 0 , var_box: 8.08661054842e-07 , width: 0.512711864407 
avg_box: 0.0026449314477 , has_month: False , has_week: False , has_year: False , heigth: 0.0700636942675 , label: 0 , mid_box: 0.0026449314477 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.21186440678 
avg_box: 0.00291482241175 , has_month: False , has_week: False , has_year: False , heigth: 0.194267515924 , label: 0 , mid_box: 0.00291482241175 , num_alpha: 0 , num_box: 2 , num_int: 0 , num_special: 0 , var_box: 9.70425987413e-07 , width: 0.427966101695 
avg_box: 0.00101883838929 , has_month: False , has_week: False , has_year: False , heigth: 0.0509554140127 , label: 0 , mid_box: 0.00101883838929 , num_alpha: 0 , num_box: 2 , num_int: 0 , num_special: 0 , var_box: 5.50861064351e-09 , width: 0.118644067797 
avg_box: 0.0 , has_month: False , has_week: False , has_year: False , heigth: 0.0859872611465 , label: 0 , mid_box: 0.0 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.127118644068 
avg_box: 0.0 , has_month: False , has_week: False , has_year: False , heigth: 0.0891719745223 , label: 0 , mid_box: 0.0 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.131355932203 
avg_box: 0.00112679477491 , has_month: False , has_week: False , has_year: False , heigth: 0.108280254777 , label: 0 , mid_box: 0.000607254669114 , num_alpha: 0 , num_box: 12 , num_int: 0 , num_special: 0 , var_box: 1.44882530019e-06 , width: 0.483050847458 
avg_box: 0.00127101775883 , has_month: False , has_week: False , has_year: False , heigth: 0.105095541401 , label: 0 , mid_box: 0.000958112922379 , num_alpha: 2 , num_box: 16 , num_int: 1 , num_special: 22 , var_box: 8.5875640556e-07 , width: 0.597457627119 
avg_box: 0.000798106136549 , has_month: False , has_week: False , has_year: False , heigth: 0.0955414012739 , label: 0 , mid_box: 0.000701716506531 , num_alpha: 0 , num_box: 7 , num_int: 0 , num_special: 0 , var_box: 7.75981043929e-08 , width: 0.207627118644 
avg_box: 0.000612652488395 , has_month: False , has_week: False , has_year: False , heigth: 0.0764331210191 , label: 0 , mid_box: 0.000539781928101 , num_alpha: 0 , num_box: 5 , num_int: 0 , num_special: 0 , var_box: 5.62042178186e-08 , width: 0.139830508475 
avg_box: 0.00235726717626 , has_month: False , has_week: False , has_year: False , heigth: 0.43949044586 , label: 0 , mid_box: 0.000971607470582 , num_alpha: 8 , num_box: 41 , num_int: 1 , num_special: 7 , var_box: 6.25215372774e-06 , width: 0.648305084746 
