avg_box: 0.000401766215739 , has_month: False , has_week: False , has_year: False , heigth: 0.0451306413302 , label: 0 , mid_box: 0.000311122013677 , num_alpha: 5 , num_box: 5 , num_int: 0 , num_special: 1 , var_box: 4.9337784633e-08 , width: 0.119227539882 
avg_box: 0.000116542545508 , has_month: False , has_week: False , has_year: False , heigth: 0.0385985748219 , label: 0 , mid_box: 0.000111684825423 , num_alpha: 12 , num_box: 35 , num_int: 11 , num_special: 8 , var_box: 6.33873573663e-09 , width: 0.429051217464 
avg_box: 7.03278505951e-05 , has_month: False , has_week: False , has_year: False , heigth: 0.0356294536817 , label: 0 , mid_box: 6.05790459324e-05 , num_alpha: 24 , num_box: 38 , num_int: 0 , num_special: 5 , var_box: 2.18121065774e-09 , width: 0.313182199832 
avg_box: 0.000246262673853 , has_month: True , has_week: False , has_year: True , heigth: 0.140142517815 , label: 0 , mid_box: 0.000104704523834 , num_alpha: 99 , num_box: 177 , num_int: 20 , num_special: 64 , var_box: 1.23944093913e-06 , width: 0.692695214106 
avg_box: 0.0 , has_month: False , has_week: False , has_year: False , heigth: 0.0356294536817 , label: 0 , mid_box: 0.0 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.109991603694 
avg_box: 0.000416790483921 , has_month: False , has_week: False , has_year: False , heigth: 0.08432304038 , label: 0 , mid_box: 0.000299155782382 , num_alpha: 0 , num_box: 15 , num_int: 0 , num_special: 0 , var_box: 2.16057731769e-07 , width: 0.360201511335 
avg_box: 0.00151696911316 , has_month: False , has_week: False , has_year: False , heigth: 0.172802850356 , label: 0 , mid_box: 0.000354499602123 , num_alpha: 0 , num_box: 16 , num_int: 0 , num_special: 0 , var_box: 7.18398453654e-06 , width: 0.318219983207 
avg_box: 0.000245250939823 , has_month: False , has_week: False , has_year: False , heigth: 0.0777909738717 , label: 1 , mid_box: 0.000201930153108 , num_alpha: 21 , num_box: 79 , num_int: 13 , num_special: 78 , var_box: 3.61240622094e-08 , width: 0.623005877414 
avg_box: 0.000488415808236 , has_month: False , has_week: False , has_year: False , heigth: 0.061757719715 , label: 1 , mid_box: 0.000569891765438 , num_alpha: 21 , num_box: 34 , num_int: 1 , num_special: 9 , var_box: 1.23102583341e-07 , width: 0.780856423174 
avg_box: 0.000443119886052 , has_month: False , has_week: False , has_year: False , heigth: 0.0581947743468 , label: 1 , mid_box: 0.000317105129325 , num_alpha: 18 , num_box: 27 , num_int: 0 , num_special: 3 , var_box: 1.09305866335e-07 , width: 0.535684298908 
avg_box: 0.000488600336517 , has_month: False , has_week: False , has_year: False , heigth: 0.0516627078385 , label: 1 , mid_box: 0.000619501766016 , num_alpha: 17 , num_box: 24 , num_int: 0 , num_special: 8 , var_box: 9.95729149832e-08 , width: 0.591099916037 
avg_box: 0.000486788048832 , has_month: False , has_week: False , has_year: False , heigth: 0.0516627078385 , label: 1 , mid_box: 0.000658142721241 , num_alpha: 25 , num_box: 34 , num_int: 0 , num_special: 3 , var_box: 8.99970417617e-08 , width: 0.827036104114 
