avg_box: 0.000398727233194 , has_month: False , has_week: False , has_year: False , heigth: 0.0426168757127 , label: 0 , mid_box: 0.0003660536219 , num_alpha: 5 , num_box: 4 , num_int: 0 , num_special: 0 , var_box: 4.91264288336e-08 , width: 0.120338641403 
avg_box: 6.4470504352e-05 , has_month: False , has_week: False , has_year: False , heigth: 0.0588654503991 , label: 0 , mid_box: 7.11938525286e-05 , num_alpha: 29 , num_box: 65 , num_int: 5 , num_special: 21 , var_box: 2.5303885177e-09 , width: 0.28663575892 
avg_box: 0.000214322162634 , has_month: False , has_week: False , has_year: False , heigth: 0.0687001140251 , label: 0 , mid_box: 8.79149268513e-06 , num_alpha: 0 , num_box: 9 , num_int: 0 , num_special: 0 , var_box: 1.79258388856e-07 , width: 0.129610965531 
avg_box: 0.000289653826644 , has_month: False , has_week: False , has_year: False , heigth: 0.0360604332953 , label: 0 , mid_box: 0.000185828021854 , num_alpha: 0 , num_box: 5 , num_int: 0 , num_special: 0 , var_box: 8.69548387427e-08 , width: 0.120338641403 
avg_box: 6.90619118691e-05 , has_month: True , has_week: True , has_year: True , heigth: 0.0621436716078 , label: 2 , mid_box: 2.60009832681e-05 , num_alpha: 56 , num_box: 156 , num_int: 24 , num_special: 64 , var_box: 2.87633870507e-08 , width: 0.480548276557 
avg_box: 0.000109765536652 , has_month: False , has_week: False , has_year: False , heigth: 0.039338654504 , label: 0 , mid_box: 0.000109060477885 , num_alpha: 37 , num_box: 37 , num_int: 0 , num_special: 9 , var_box: 5.08777247035e-09 , width: 0.392864341867 
avg_box: 0.000120933955528 , has_month: False , has_week: False , has_year: False , heigth: 0.0850912200684 , label: 0 , mid_box: 1.03572977549e-05 , num_alpha: 0 , num_box: 22 , num_int: 0 , num_special: 0 , var_box: 8.77814788535e-08 , width: 0.235839548478 
avg_box: 0.000263390822417 , has_month: False , has_week: False , has_year: False , heigth: 0.0523090079818 , label: 0 , mid_box: 0.0002621646103 , num_alpha: 18 , num_box: 25 , num_int: 0 , num_special: 2 , var_box: 4.03088549466e-08 , width: 0.43438822818 
avg_box: 0.000281672530343 , has_month: False , has_week: False , has_year: False , heigth: 0.0327822120867 , label: 0 , mid_box: 0.000281672530343 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.129610965531 
avg_box: 1.44869461629e-05 , has_month: False , has_week: False , has_year: False , heigth: 0.0719783352338 , label: 0 , mid_box: 7.84339053282e-06 , num_alpha: 0 , num_box: 21 , num_int: 0 , num_special: 0 , var_box: 3.44144363081e-10 , width: 0.157226365652 
avg_box: 0.000155969084938 , has_month: False , has_week: False , has_year: False , heigth: 0.261402508552 , label: 0 , mid_box: 2.24958783414e-05 , num_alpha: 16 , num_box: 231 , num_int: 0 , num_special: 6 , var_box: 7.13004091533e-08 , width: 0.57770610764 
avg_box: 0.000247579160018 , has_month: False , has_week: False , has_year: False , heigth: 0.0588654503991 , label: 0 , mid_box: 0.000213725209427 , num_alpha: 15 , num_box: 18 , num_int: 0 , num_special: 8 , var_box: 5.04068851903e-08 , width: 0.318887321105 
avg_box: 4.32701446159e-05 , has_month: False , has_week: False , has_year: False , heigth: 0.0523090079818 , label: 0 , mid_box: 7.35497427253e-06 , num_alpha: 0 , num_box: 13 , num_int: 0 , num_special: 0 , var_box: 8.45695284486e-09 , width: 0.134045555332 
avg_box: 0.000187709860975 , has_month: False , has_week: False , has_year: False , heigth: 0.0523090079818 , label: 0 , mid_box: 0.000174220953081 , num_alpha: 0 , num_box: 10 , num_int: 0 , num_special: 0 , var_box: 9.27154482374e-09 , width: 0.124974803467 
avg_box: 3.18200799378e-05 , has_month: False , has_week: False , has_year: False , heigth: 0.0818129988597 , label: 0 , mid_box: 5.93282104405e-06 , num_alpha: 13 , num_box: 72 , num_int: 0 , num_special: 1 , var_box: 4.76734785837e-09 , width: 0.157226365652 
avg_box: 6.61616951219e-05 , has_month: True , has_week: False , has_year: False , heigth: 0.104618015964 , label: 0 , mid_box: 9.00697044702e-06 , num_alpha: 42 , num_box: 172 , num_int: 1 , num_special: 29 , var_box: 1.84016368593e-07 , width: 0.411408990123 
avg_box: 5.32193132825e-05 , has_month: False , has_week: False , has_year: False , heigth: 0.0426168757127 , label: 0 , mid_box: 7.81466016456e-06 , num_alpha: 0 , num_box: 35 , num_int: 0 , num_special: 0 , var_box: 2.63386812747e-08 , width: 0.175771013908 
avg_box: 0.000168457875743 , has_month: False , has_week: False , has_year: False , heigth: 0.0752565564424 , label: 1 , mid_box: 0.000197478186181 , num_alpha: 65 , num_box: 98 , num_int: 0 , num_special: 9 , var_box: 1.15240116706e-08 , width: 0.720822414836 
