avg_box: 0.000439741456638 , has_month: False , has_week: False , has_year: False , heigth: 0.0380281690141 , label: 0 , mid_box: 0.000190049725339 , num_alpha: 30 , num_box: 22 , num_int: 8 , num_special: 17 , var_box: 2.48827783012e-07 , width: 0.724584103512 
avg_box: 0.000301624906556 , has_month: False , has_week: False , has_year: False , heigth: 0.0450704225352 , label: 0 , mid_box: 0.000288979719351 , num_alpha: 27 , num_box: 28 , num_int: 1 , num_special: 9 , var_box: 4.28321710324e-08 , width: 0.598890942699 
avg_box: 0.000297766264872 , has_month: False , has_week: False , has_year: False , heigth: 0.0450704225352 , label: 2 , mid_box: 0.000278566035771 , num_alpha: 11 , num_box: 32 , num_int: 12 , num_special: 15 , var_box: 2.65904757342e-08 , width: 0.711645101664 
avg_box: 0.000882638574966 , has_month: False , has_week: False , has_year: False , heigth: 0.13661971831 , label: 0 , mid_box: 0.000203066829814 , num_alpha: 0 , num_box: 33 , num_int: 0 , num_special: 0 , var_box: 5.70659221303e-06 , width: 0.578558225508 
avg_box: 0.00108343779656 , has_month: False , has_week: False , has_year: False , heigth: 0.283098591549 , label: 0 , mid_box: 0.000343651558147 , num_alpha: 191 , num_box: 113 , num_int: 6 , num_special: 70 , var_box: 9.84747424375e-06 , width: 0.835489833641 
avg_box: 0.000257657311708 , has_month: False , has_week: False , has_year: False , heigth: 0.0577464788732 , label: 0 , mid_box: 0.000177032620864 , num_alpha: 33 , num_box: 32 , num_int: 1 , num_special: 18 , var_box: 4.56571628409e-08 , width: 0.478743068392 
avg_box: 0.00024732498503 , has_month: False , has_week: False , has_year: False , heigth: 0.0647887323944 , label: 0 , mid_box: 0.00024732498503 , num_alpha: 0 , num_box: 1 , num_int: 0 , num_special: 0 , var_box: 0.0 , width: 0.153419593346 
avg_box: 0.000378749528733 , has_month: False , has_week: False , has_year: False , heigth: 0.0619718309859 , label: 0 , mid_box: 0.000218687355185 , num_alpha: 42 , num_box: 27 , num_int: 4 , num_special: 18 , var_box: 1.24553563838e-07 , width: 0.452865064695 
avg_box: 0.000488603315079 , has_month: False , has_week: False , has_year: False , heigth: 0.0619718309859 , label: 0 , mid_box: 0.000291583140246 , num_alpha: 58 , num_box: 31 , num_int: 4 , num_special: 24 , var_box: 2.39279697569e-07 , width: 0.706099815157 
avg_box: 0.000509981226443 , has_month: False , has_week: False , has_year: False , heigth: 0.0521126760563 , label: 0 , mid_box: 0.00045820207753 , num_alpha: 17 , num_box: 9 , num_int: 0 , num_special: 1 , var_box: 1.50317219548e-07 , width: 0.170055452865 
avg_box: 0.00047484819295 , has_month: False , has_week: False , has_year: False , heigth: 0.0549295774648 , label: 0 , mid_box: 0.00046861576111 , num_alpha: 25 , num_box: 33 , num_int: 0 , num_special: 7 , var_box: 1.17276460066e-07 , width: 0.767097966728 
